0;1
10;0
1;0
0;1
2;0
0;1
138;1
0;1
8;0
1;0
8;0
4;1
3;0
1;0
4;0
2;0
1;0
4;0
1;0
43;1
1;0
0;1
1;0
5;0
155;1
0;1
11;0
3;0
14;1
1;1
8;0
18;1
8;1
1;1
1;0
0;1
0;1
6;1
4;0
4;0
2;0
18;1
9;0
3;1
4;1
0;1
3;0
7;1
2;0
2;0
8;1
3;1
0;1
1;0
14;0
1;1
3;0
0;1
0;1
19;1
34;1
10;0
6;1
4;0
0;1
0;1
5;0
9;0
1;0
5;0
2;1
1;0
0;1
12;0
3;1
21;1
0;1
4;0
23;1
30;1
1;0
17;0
36;1
1;0
18;1
15;0
3;1
7;0
5;0
0;1
0;1
29;1
4;0
0;1
2;0
6;0
2;0
0;1
4;0
2;0
4;0
2;1
0;1
4;0
1;0
0;1
1;0
0;1
0;1
1;0
0;1
15;1
1;1
5;1
5;0
0;1
3;0
34;1
2;0
9;1
44;1
1;0
1;0
1;0
2;0
2;0
7;1
0;1
10;0
19;0
3;0
0;1
0;1
0;1
9;0
5;0
15;0
3;0
0;1
0;1
3;0
1;0
58;1
0;1
2;1
0;1
0;1
1;1
27;0
12;1
1;0
9;0
3;1
0;1
43;1
3;1
0;1
11;0
3;0
23;1
2;1
4;0
18;1
3;0
1;0
2;0
3;0
10;0
6;1
2;1
3;0
1;0
30;0
14;0
2;0
39;1
17;1
0;1
33;1
12;0
24;0
0;1
0;1
3;0
48;1
1;0
3;0
15;1
1;0
19;1
32;1
13;0
3;0
0;1
3;0
38;1
12;0
0;1
20;0
3;1
0;1
2;1
3;1
0;1
4;0
5;1
2;0
2;0
2;0
107;1
5;0
0;1
0;1
0;1
1;0
42;1
4;0
1;0
3;1
3;0
0;1
0;1
1;0
19;1
2;0
8;1
0;1
2;0
28;1
6;0
5;1
14;1
0;1
6;1
3;0
26;1
0;1
0;1
1;0
11;0
3;1
5;1
1;0
1;1
5;1
1;0
2;0
1;0
1;0
1;0
1;1
2;0
1;0
2;0
5;0
13;1
2;0
1;0
25;1
14;0
1;1
2;0
52;1
30;1
7;0
5;1
2;0
4;1
28;1
3;0
8;0
0;1
16;0
1;1
6;0
1;0
1;0
23;1
3;0
28;0
0;1
3;0
0;1
8;1
0;1
0;1
9;0
6;1
0;1
15;1
52;1
3;0
4;1
1;0
2;0
2;0
2;0
1;0
3;0
2;1
2;0
4;0
2;0
3;0
31;0
1;0
12;0
11;0
0;1
2;0
8;0
9;0
11;0
4;0
0;1
10;0
0;1
1;0
40;1
0;1
3;0
3;0
19;1
0;1
0;1
2;0
1;1
0;1
6;0
2;1
15;1
28;1
24;1
11;0
0;1
36;1
3;0
0;1
0;1
0;1
1;0
10;0
1;0
7;1
0;1
3;1
4;0
0;1
5;0
3;0
0;1
1;0
9;0
4;1
7;0
6;0
0;1
64;1
0;1
1;0
11;1
0;1
42;1
29;1
1;0
2;0
1;1
0;1
0;1
1;0
4;0
4;0
0;1
1;1
14;0
1;0
0;1
0;1
0;1
23;1
2;0
4;1
0;1
3;0
0;1
1;0
27;0
1;0
4;1
0;1
0;1
8;1
2;1
0;1
0;1
1;0
2;1
2;0
7;1
0;1
8;1
1;0
11;1
0;1
39;1
0;1
26;1
3;1
3;0
3;0
1;0
15;1
7;1
0;1
0;1
26;1
1;1
1;0
8;0
9;1
0;1
12;0
25;0
2;0
35;1
0;1
3;0
2;0
2;0
66;1
6;0
0;1
15;1
0;1
0;1
0;1
0;1
29;1
1;0
5;0
0;1
7;0
30;1
10;1
24;1
0;1
1;1
1;0
5;0
0;1
117;1
1;0
4;0
2;0
3;1
0;1
2;0
13;1
3;0
5;0
0;1
1;0
1;1
5;1
25;1
1;0
1;0
3;0
6;0
23;1
3;0
6;0
0;1
26;1
0;1
22;1
1;0
1;0
4;0
2;1
13;1
1;0
4;0
0;1
0;1
3;0
1;0
3;0
0;1
7;1
9;0
1;0
2;0
1;0
5;1
6;1
5;1
0;1
3;1
4;0
6;1
37;1
17;1
0;1
1;0
0;1
2;0
52;1
7;1
2;0
4;0
0;1
5;0
1;0
11;1
0;1
11;0
0;1
35;1
1;0
1;1
49;1
14;1
1;0
2;0
0;1
0;1
2;0
1;0
0;1
3;0
12;0
0;1
2;0
2;0
1;1
31;1
3;0
0;1
0;1
1;0
3;0
0;1
1;1
11;1
22;1
7;1
5;0
0;1
0;1
9;1
2;1
2;0
2;0
0;1
1;0
3;1
1;0
4;0
0;1
1;0
81;1
0;1
23;1
1;0
4;0
1;1
2;1
29;1
6;0
39;1
0;1
2;0
1;1
2;1
5;0
3;0
0;1
1;1
12;1
5;0
1;0
0;1
5;0
0;1
6;1
8;0
0;1
0;1
6;1
1;1
0;1
3;1
4;0
15;1
15;1
8;0
23;1
10;0
1;0
13;0
0;1
1;0
0;1
67;1
20;1
1;0
3;1
15;0
82;1
6;0
7;1
11;1
34;1
3;1
0;1
19;1
0;1
25;1
1;0
5;0
5;1
1;0
2;0
1;0
29;1
8;0
0;1
2;1
139;1
0;1
0;1
6;0
0;1
3;1
0;1
6;0
1;0
3;0
8;0
17;0
0;1
11;1
0;1
4;0
0;1
7;1
11;0
11;1
6;1
0;1
1;0
1;0
0;1
0;1
13;1
3;0
25;1
5;1
1;0
1;0
1;0
8;0
0;1
3;1
1;0
5;0
1;0
1;0
3;0
13;1
0;1
6;0
15;1
30;1
0;1
0;1
0;1
6;0
0;1
0;1
0;1
9;1
1;0
7;1
20;1
0;1
9;0
2;0
42;1
27;1
0;1
8;1
2;1
26;1
39;1
0;1
7;1
2;0
2;0
3;0
88;1
23;1
0;1
1;0
4;1
0;1
0;1
23;1
4;1
1;1
0;1
2;0
2;1
1;0
1;0
6;0
0;1
0;1
0;1
0;1
0;1
9;1
1;0
6;0
1;1
4;1
6;1
1;0
7;1
1;1
1;1
0;1
5;1
4;0
3;0
0;1
7;1
23;0
0;1
46;1
0;1
12;1
22;1
3;0
0;1
1;0
0;1
5;1
1;1
11;0
6;0
1;0
1;0
5;0
2;1
6;1
2;0
10;1
1;0
0;1
1;0
0;1
28;1
16;1
4;1
10;1
5;1
4;1
1;0
1;0
3;1
2;0
3;0
1;0
81;1
16;1
2;0
9;1
1;0
1;0
3;0
19;1
17;1
70;1
0;1
1;0
0;1
14;1
35;1
3;1
1;1
7;0
5;0
0;1
4;1
6;1
2;1
15;1
0;1
7;0
0;1
2;0
0;1
2;0
0;1
0;1
0;1
16;1
2;0
0;1
1;0
0;1
1;0
26;1
13;0
18;1
4;1
0;1
33;1
0;1
24;1
0;1
47;1
4;1
3;0
23;1
1;0
9;1
15;1
1;0
0;1
6;0
1;0
2;0
3;0
1;1
16;1
0;1
6;1
0;1
10;1
8;0
1;0
1;0
0;1
14;1
7;0
0;1
2;0
6;1
3;0
21;1
1;0
0;1
2;0
4;0
20;1
40;1
85;1
1;0
13;1
1;1
12;1
1;0
4;1
0;1
0;1
2;1
1;0
43;1
29;1
3;0
24;1
2;0
3;0
2;0
1;0
5;1
2;0
40;1
3;0
6;0
2;1
2;0
0;1
0;1
0;1
19;1
0;1
0;1
1;0
0;1
34;1
8;1
0;1
1;0
1;0
2;0
188;1
15;1
14;0
7;1
0;1
20;0
11;1
0;1
2;0
1;0
12;0
6;1
2;1
0;1
6;1
0;1
3;0
1;1
3;1
5;0
2;1
0;1
11;0
5;1
21;1
22;1
0;1
0;1
1;0
2;1
0;1
0;1
1;0
0;1
2;0
1;0
1;0
4;1
15;1
2;1
1;0
0;1
1;0
0;1
3;0
10;0
0;1
1;1
6;0
2;0
3;0
7;0
1;1
12;0
3;1
1;0
35;1
0;1
6;0
0;1
2;0
2;0
0;1
3;0
1;1
20;1
19;1
0;1
1;1
1;1
5;1
1;0
1;0
0;1
1;0
40;1
11;1
1;0
15;1
14;1
0;1
0;1
0;1
31;1
0;1
20;1
6;0
15;1
2;0
3;1
5;1
15;1
22;1
1;0
9;1
9;1
0;1
0;1
2;0
0;1
4;1
5;0
3;0
0;1
18;1
0;1
1;1
20;1
0;1
3;0
4;0
1;0
21;0
64;1
14;1
0;1
14;0
1;0
0;1
0;1
19;1
0;1
0;1
2;1
1;1
0;1
1;0
2;1
0;1
0;1
2;0
1;1
5;0
2;1
0;1
1;1
3;0
1;0
0;1
1;0
0;1
0;1
15;1
0;1
3;0
3;0
0;1
1;0
31;0
2;1
0;1
0;1
0;1
33;1
4;0
2;0
0;1
4;0
12;1
1;0
1;0
1;0
90;1
3;0
30;1
0;1
9;1
2;0
5;1
6;1
83;1
0;1
6;1
4;1
4;1
0;1
0;1
0;1
19;1
36;1
65;1
9;1
1;0
43;1
0;1
0;1
14;1
14;0
1;0
5;0
0;1
22;1
5;0
3;0
6;1
66;1
10;1
0;1
56;1
48;1
1;0
46;1
0;1
18;1
2;0
2;0
26;1
2;0
1;0
1;0
36;1
5;1
2;0
12;1
2;0
1;0
1;0
3;1
9;1
2;0
25;1
2;0
1;0
0;1
1;0
1;0
2;1
15;0
59;1
1;0
19;1
1;1
3;0
0;1
7;0
2;0
6;0
7;1
0;1
5;0
5;1
8;0
25;1
0;1
0;1
7;0
18;0
0;1
7;0
2;0
8;1
0;1
1;1
0;1
1;1
0;1
0;1
3;0
1;1
2;1
0;1
6;0
7;1
2;0
10;1
0;1
1;0
1;0
10;1
17;1
0;1
32;1
0;1
2;1
1;0
7;0
0;1
1;1
14;1
0;1
2;0
0;1
0;1
0;1
5;1
0;1
0;1
6;1
9;1
1;0
0;1
0;1
0;1
0;1
10;0
0;1
23;1
1;0
45;1
2;1
2;0
12;1
44;1
4;1
0;1
0;1
1;0
1;0
0;1
1;1
1;1
0;1
27;1
0;1
2;0
8;0
6;0
9;0
16;1
1;0
32;1
0;1
0;1
0;1
0;1
0;1
5;0
23;1
0;1
11;1
22;1
1;0
2;0
11;1
8;1
3;0
18;1
3;0
19;1
0;1
2;0
23;1
2;0
2;0
17;1
18;0
34;0
9;0
4;1
20;1
44;1
0;1
0;1
1;1
11;1
33;1
3;1
0;1
1;1
23;1
124;1
0;1
9;0
11;1
1;0
0;1
0;1
0;1
2;0
2;0
3;1
4;1
0;1
4;0
0;1
4;0
0;1
0;1
0;1
1;0
2;0
4;0
0;1
6;0
7;0
21;1
15;1
21;1
0;1
13;1
1;0
1;1
0;1
5;0
48;1
1;0
0;1
0;1
4;0
9;0
4;0
0;1
24;1
6;1
1;0
73;1
3;1
1;1
0;1
2;1
1;1
0;1
27;1
5;0
8;1
4;0
7;1
0;1
2;0
28;0
0;1
2;0
7;1
10;1
4;1
0;1
5;0
44;1
0;1
0;1
1;0
0;1
0;1
3;0
2;0
1;0
5;1
1;1
2;0
2;0
83;1
0;1
35;1
4;1
0;1
1;0
2;0
0;1
9;1
3;0
2;1
0;1
1;1
3;0
7;0
1;0
0;1
0;1
0;1
2;1
3;1
2;0
1;1
1;1
32;1
33;1
2;0
21;1
0;1
4;1
2;1
18;0
3;1
8;1
16;1
4;0
3;1
1;0
0;1
5;0
6;1
22;1
0;1
5;1
1;0
0;1
16;1
0;1
3;0
11;0
0;1
25;1
0;1
21;1
0;1
5;1
0;1
0;1
4;0
1;0
7;0
2;0
56;1
1;0
2;1
2;1
70;1
12;1
12;0
5;1
5;0
0;1
2;0
5;1
1;0
2;0
6;0
16;0
33;1
0;1
0;1
0;1
0;1
2;0
0;1
2;0
2;0
25;1
0;1
0;1
19;1
9;1
20;1
2;1
0;1
3;1
6;0
26;1
17;1
1;0
10;1
2;0
3;1
11;0
5;0
5;1
0;1
1;0
6;1
6;0
15;1
0;1
2;1
13;1
11;1
1;0
10;1
1;0
0;1
2;1
8;0
0;1
2;0
19;1
33;1
16;1
13;0
5;0
7;1
11;1
12;0
5;0
4;0
2;0
17;1
0;1
17;1
0;1
0;1
0;1
2;1
1;0
2;0
5;0
2;0
6;1
28;1
2;0
0;1
0;1
8;1
3;0
0;1
1;1
8;1
0;1
3;1
3;0
2;0
34;1
0;1
7;0
4;0
0;1
1;0
1;0
19;1
1;1
2;0
0;1
0;1
0;1
3;1
2;1
0;1
0;1
0;1
6;0
5;1
0;1
19;1
5;1
12;1
3;0
0;1
1;0
18;1
9;1
0;1
0;1
1;1
42;1
0;1
0;1
17;1
1;0
1;0
2;1
1;1
0;1
7;0
3;1
16;1
36;1
0;1
6;1
1;0
2;0
0;1
0;1
0;1
0;1
1;0
1;1
3;0
10;1
1;0
0;1
11;0
2;1
8;0
5;1
15;1
3;1
1;0
2;1
0;1
0;1
4;1
2;0
2;1
0;1
1;0
10;1
1;1
2;1
1;0
0;1
1;0
0;1
1;0
0;1
0;1
14;1
3;0
0;1
4;0
3;0
0;1
2;0
2;1
2;0
12;1
3;0
23;1
3;1
0;1
2;0
16;1
3;0
2;0
0;1
1;0
9;1
18;0
0;1
7;0
5;0
4;1
1;0
0;1
2;0
1;1
17;1
17;1
18;1
0;1
0;1
0;1
81;1
2;0
17;1
2;0
0;1
9;1
0;1
0;1
2;0
0;1
1;0
42;1
0;1
0;1
0;1
1;0
1;1
7;1
0;1
0;1
2;1
9;1
0;1
8;1
1;0
1;0
17;1
1;0
3;0
2;1
1;0
4;0
0;1
51;1
29;1
0;1
1;0
11;1
24;1
5;1
0;1
0;1
0;1
0;1
25;1
1;1
19;1
2;1
3;1
1;1
0;1
1;1
3;0
1;0
1;0
1;0
2;1
0;1
0;1
0;1
0;1
0;1
0;1
11;1
6;1
2;0
0;1
5;1
11;1
1;0
5;0
26;1
1;0
37;1
42;1
1;0
1;0
19;0
3;0
1;0
1;0
1;1
2;1
3;1
0;1
0;1
74;1
2;0
2;0
0;1
1;0
0;1
0;1
0;1
4;0
30;1
4;0
2;1
0;1
0;1
4;1
7;0
4;1
0;1
19;1
1;0
9;1
2;0
19;0
0;1
0;1
9;1
5;1
0;1
9;1
7;1
0;1
4;0
0;1
0;1
2;0
13;1
8;0
0;1
5;0
0;1
7;1
0;1
0;1
2;0
6;0
0;1
0;1
7;0
10;1
31;1
2;1
2;1
2;1
1;1
1;1
0;1
1;0
0;1
1;1
2;0
45;1
10;1
1;0
1;0
2;0
21;1
4;0
9;1
1;1
16;1
1;0
0;1
0;1
1;0
0;1
17;1
1;0
5;1
6;0
0;1
1;0
11;1
0;1
12;1
2;1
0;1
0;1
1;0
0;1
1;0
1;1
17;1
0;1
4;0
2;0
0;1
2;0
39;1
18;1
0;1
34;1
0;1
0;1
50;1
4;1
0;1
0;1
27;1
20;1
0;1
2;1
0;1
13;1
11;1
0;1
0;1
0;1
2;0
46;1
1;1
1;1
2;1
0;1
9;0
0;1
0;1
7;1
5;1
1;0
1;0
2;0
1;0
26;1
13;1
0;1
2;1
4;0
1;1
0;1
1;0
0;1
13;1
11;1
0;1
14;0
29;1
1;0
8;1
1;0
2;0
0;1
0;1
29;1
3;0
0;1
0;1
1;0
1;0
0;1
0;1
0;1
7;0
49;1
0;1
3;1
1;0
0;1
18;1
3;1
1;0
1;0
13;1
0;1
3;0
2;0
2;0
17;1
27;1
4;1
6;1
12;1
7;1
0;1
37;1
1;1
1;0
94;1
4;0
1;0
1;1
0;1
0;1
2;1
1;0
14;1
0;1
3;1
2;0
4;1
2;1
2;1
0;1
5;1
17;1
2;0
1;1
1;0
0;1
7;0
0;1
7;1
0;1
0;1
12;1
2;1
22;1
6;1
6;1
48;1
4;1
2;0
7;1
3;1
1;0
0;1
0;1
2;1
1;0
0;1
0;1
0;1
3;0
2;0
22;1
0;1
5;1
1;0
6;1
2;0
1;0
0;1
0;1
8;1
4;0
1;0
20;1
0;1
8;1
0;1
5;1
6;1
18;1
22;0
16;1
83;1
1;1
1;0
5;1
14;1
0;1
1;0
0;1
0;1
1;0
0;1
0;1
8;1
1;0
3;1
103;1
15;1
15;1
49;1
0;1
1;1
1;0
7;1
1;0
7;1
9;0
0;1
0;1
0;1
1;0
1;1
2;0
1;0
45;1
1;1
0;1
2;1
2;0
0;1
2;0
3;0
40;1
0;1
1;1
1;0
0;1
3;1
8;1
0;1
3;0
7;1
10;1
17;1
4;1
0;1
1;0
1;0
7;1
62;1
1;0
0;1
54;1
2;0
12;0
5;1
0;1
0;1
36;1
21;1
2;0
0;1
6;1
0;1
2;0
1;0
12;1
0;1
0;1
95;1
2;1
22;1
67;1
7;0
0;1
24;1
2;1
2;0
0;1
6;1
11;0
0;1
1;0
0;1
1;1
0;1
1;0
0;1
0;1
10;1
0;1
34;1
0;1
33;1
15;1
0;1
1;0
0;1
4;0
8;1
5;0
0;1
1;0
16;1
6;0
0;1
5;1
13;1
61;1
2;1
1;1
5;1
6;0
0;1
0;1
0;1
11;0
2;0
2;0
0;1
1;0
0;1
2;1
3;1
6;1
2;1
3;0
0;1
3;0
86;1
2;1
0;1
2;1
0;1
4;0
3;0
2;0
1;1
2;1
4;0
1;0
2;0
1;0
18;1
0;1
13;1
5;1
3;0
3;1
0;1
34;1
1;0
0;1
4;1
0;1
4;0
0;1
0;1
0;1
24;1
17;1
1;0
1;1
2;0
0;1
0;1
12;1
1;0
6;1
6;1
0;1
0;1
3;1
3;1
3;1
9;0
23;1
22;1
0;1
0;1
3;0
8;1
0;1
3;0
1;0
0;1
2;0
12;0
7;0
0;1
0;1
0;1
17;1
0;1
0;1
1;0
4;0
1;0
0;1
0;1
0;1
1;0
1;1
14;1
2;0
8;1
1;0
0;1
6;0
3;1
0;1
2;1
0;1
5;1
0;1
0;1
9;1
6;1
1;0
17;1
0;1
1;0
1;1
11;1
2;0
0;1
1;0
2;1
0;1
5;1
3;1
0;1
21;1
0;1
1;1
1;0
0;1
0;1
1;1
4;1
0;1
10;1
0;1
3;0
0;1
0;1
0;1
0;1
0;1
30;1
1;0
0;1
28;1
1;0
0;1
4;1
0;1
7;1
2;0
0;1
0;1
1;0
0;1
2;0
0;1
2;0
0;1
2;1
19;1
0;1
0;1
1;1
5;0
3;1
0;1
16;1
42;1
5;1
0;1
1;1
0;1
2;1
1;0
12;1
2;1
0;1
0;1
2;0
12;1
3;1
1;0
0;1
5;1
20;1
2;0
17;1
3;0
1;0
2;1
14;1
3;1
28;1
0;1
66;1
4;1
25;1
11;1
0;1
0;1
4;1
4;1
4;1
0;1
7;0
0;1
1;0
3;1
0;1
1;0
2;0
12;1
4;0
2;0
3;0
1;1
29;1
0;1
2;0
3;0
0;1
3;0
1;0
0;1
0;1
0;1
26;1
2;0
3;1
0;1
1;0
9;1
4;0
3;1
0;1
0;1
0;1
1;0
20;1
1;1
7;1
3;0
3;1
2;0
0;1
24;1
19;1
0;1
2;1
76;1
0;1
2;1
0;1
1;0
4;0
30;1
2;0
19;1
0;1
1;0
5;1
12;1
8;1
15;1
0;1
5;1
8;1
3;1
1;1
4;1
11;1
35;1
3;1
2;0
4;1
3;0
1;0
9;1
1;0
1;1
26;1
3;1
1;0
0;1
9;0
0;1
0;1
1;0
6;1
8;1
21;1
1;0
1;1
1;0
4;1
5;1
0;1
0;1
6;1
1;1
37;1
9;1
29;1
6;1
4;1
0;1
39;1
0;1
4;1
40;1
0;1
54;1
1;0
0;1
6;1
0;1
0;1
6;1
0;1
0;1
0;1
0;1
0;1
2;1
18;1
6;1
0;1
0;1
0;1
4;1
0;1
206;1
1;0
35;1
2;0
22;1
0;1
0;1
0;1
10;0
2;0
0;1
2;1
3;1
3;1
2;0
0;1
7;1
0;1
3;1
1;1
4;0
3;1
12;1
7;1
5;1
1;0
2;0
1;0
4;0
0;1
11;0
7;1
1;1
20;1
5;1
0;1
0;1
0;1
28;1
2;0
1;0
1;1
3;1
18;1
3;1
2;1
1;1
0;1
0;1
3;0
0;1
0;1
1;1
0;1
0;1
4;1
1;1
0;1
0;1
0;1
3;0
16;1
8;1
0;1
2;1
0;1
0;1
2;1
0;1
3;0
4;1
0;1
0;1
0;1
49;1
0;1
3;0
1;1
2;0
0;1
3;1
7;0
25;1
2;0
18;1
1;0
1;0
4;1
1;0
0;1
1;1
2;0
2;1
11;0
3;1
5;1
1;1
4;0
6;0
6;0
0;1
2;0
2;1
27;1
1;1
0;1
0;1
3;1
10;1
2;1
4;1
1;0
0;1
2;1
3;0
15;1
0;1
1;1
0;1
0;1
10;1
0;1
0;1
0;1
2;1
3;0
0;1
1;0
0;1
0;1
9;1
0;1
0;1
1;1
0;1
30;1
13;1
37;1
8;1
16;1
0;1
12;1
13;1
1;0
4;1
33;1
0;1
0;1
3;0
15;1
1;0
0;1
5;1
19;1
3;0
2;0
26;1
0;1
2;0
3;0
5;0
0;1
0;1
0;1
4;0
0;1
0;1
10;1
13;1
0;1
22;1
0;1
0;1
2;1
2;1
0;1
0;1
5;0
75;1
0;1
0;1
0;1
2;0
3;0
5;1
2;0
0;1
19;1
2;1
0;1
0;1
4;0
11;1
0;1
0;1
0;1
4;1
2;0
20;1
1;0
1;0
0;1
16;1
1;0
0;1
0;1
0;1
0;1
2;0
3;1
1;0
12;1
0;1
1;0
0;1
3;0
0;1
4;0
3;0
1;1
2;1
0;1
7;1
2;1
19;1
7;1
1;0
56;1
0;1
0;1
15;1
1;1
5;1
1;0
19;1
0;1
0;1
9;1
1;1
0;1
2;0
66;1
8;1
0;1
6;1
2;1
27;1
0;1
10;1
5;1
1;0
0;1
0;1
2;0
0;1
9;1
9;1
1;1
22;1
3;0
1;0
1;1
0;1
0;1
0;1
0;1
6;1
1;0
0;1
1;0
12;1
0;1
0;1
0;1
13;1
2;1
0;1
0;1
9;1
0;1
4;1
37;1
1;0
0;1
3;1
28;1
0;1
3;1
0;1
0;1
9;1
1;1
1;0
0;1
12;1
1;0
26;1
1;0
7;1
0;1
