2284;1;1138;1306 1
1;1138;1306;2 1
1138;1306;2;0 1
444;0;453;3 1
0;453;3;516 1
1;2093;30;3349 1
3002;20;0;1349 2
20;0;1349;4 2
0;1349;4;44 1
1349;4;44;2 1
4;44;2;5 1
2;2115;1325;20 1
250;613;0;1197 1
613;0;1197;125 1
0;1197;125;39 1
45;1377;100;2 1
1377;100;2;2371 1
3;50;753;0 1
50;753;0;1306 1
753;0;1306;2 1
2555;14;0;1128 1
14;0;1128;1606 1
1;18;182;3082 1
18;182;3082;203 1
182;3082;203;0 1
3082;203;0;441 1
2657;20;0;1696 1
20;0;1696;2 2
2248;4;0;432 1
4;0;432;1697 2
0;432;1697;2 2
28;0;372;373 1
0;372;373;2 1
372;373;2;1730 1
373;2;1730;297 1
2;1730;297;1 1
1730;297;1;0 1
297;1;0;2497 1
1696;35;800;4 1
653;11;1761;4 1
11;1761;4;0 2
18;129;17;988 1
129;17;988;10 1
17;988;10;4 1
988;10;4;676 1
40;11;52;3791 1
11;52;3791;429 1
52;3791;429;19 1
3791;429;19;350 1
429;19;350;3 1
19;350;3;1046 1
350;3;1046;0 1
0;601;2667;72 1
601;2667;72;3 1
2667;72;3;669 1
72;3;669;0 1
3;669;0;1586 1
669;0;1586;2 1
0;1586;2;1576 1
1586;2;1576;3 1
2;1576;3;0 1
1576;3;0;1197 1
1;349;3;0 2
349;3;0;2026 1
3;0;2026;482 1
0;2026;482;16 1
2026;482;16;0 1
482;16;0;424 1
1023;105;141;881 1
105;141;881;5 1
2202;2176;2;0 1
2176;2;0;1197 2
2;0;1197;1 1
3609;0;54;1944 1
0;54;1944;2 1
54;1944;2;2245 1
1767;4;36;500 1
4;36;500;1434 1
36;500;1434;2302 1
500;1434;2302;22 1
1434;2302;22;1079 1
2302;22;1079;8 1
22;1079;8;0 1
4;820;10;0 3
820;10;0;2059 1
10;0;2059;274 1
0;2059;274;2 1
2059;274;2;0 1
0;1576;102;24 1
1576;102;24;509 1
102;24;509;0 1
24;509;0;86 1
509;0;86;435 1
0;86;435;125 3
86;435;125;4 2
435;125;4;1725 1
125;4;1725;269 1
25;2844;2925;11 1
2844;2925;11;30 1
2925;11;30;3466 1
11;30;3466;2 1
30;3466;2;78 1
3466;2;78;1293 1
2;78;1293;10 1
78;1293;10;18 1
1293;10;18;39 1
10;18;39;1099 1
18;39;1099;0 1
39;1099;0;97 1
1099;0;97;1369 1
0;97;1369;2 2
97;1369;2;2086 1
1369;2;2086;1 1
2;2086;1;3983 1
2086;1;3983;5 1
1;3983;5;676 1
3983;5;676;506 1
5;676;506;2 1
0;507;497;2 1
1;0;2149;1410 1
0;2149;1410;2 1
1114;2;372;1141 1
2;372;1141;664 1
372;1141;664;14 1
1141;664;14;5 1
4;0;1230;2 1
0;1230;2;837 2
1230;2;837;481 1
2;837;481;67 1
837;481;67;0 1
21;74;2396;654 1
74;2396;654;2 1
2396;654;2;0 1
11;0;86;1501 1
0;86;1501;1114 1
86;1501;1114;2 1
1501;1114;2;0 1
1114;2;0;676 1
2;0;676;1839 1
0;676;1839;2 1
18;712;4;113 1
1068;11;3;17 1
0;441;2;12 3
644;62;14;0 1
62;14;0;767 1
14;0;767;2 2
0;767;2;12 1
0;1483;2;5 1
243;79;31;99 1
79;31;99;592 1
31;99;592;20 1
3;408;35;45 1
408;35;45;326 1
35;45;326;3 5
451;3;36;506 1
3;36;506;2 1
62;35;100;2 1
35;100;2;5 8
100;2;5;178 1
2;5;178;1771 1
5;178;1771;79 1
178;1771;79;31 1
1771;79;31;99 1
79;31;99;1343 1
31;99;1343;5 1
99;1343;5;1169 1
1343;5;1169;1 1
11;178;45;245 2
178;45;245;4 2
45;245;4;87 1
245;4;87;62 1
4;87;62;4 2
18;182;1573;54 1
182;1573;54;32 1
19;0;74;463 1
0;74;463;3 1
74;463;3;17 1
463;3;17;321 1
3;17;321;71 1
17;321;71;30 1
1;4;53;171 9
4;53;171;18 2
17;963;10;61 1
963;10;61;506 1
10;61;506;2 1
39;901;4;113 1
72;495;1391;3 1
495;1391;3;10 1
1391;3;10;2027 1
3;10;2027;29 2
10;2027;29;373 1
2027;29;373;20 1
682;2;0;654 1
0;654;11;4 1
654;11;4;0 1
38;0;463;3 1
0;463;3;0 1
195;3;0;573 1
11;220;5;504 2
220;5;504;2 2
5;504;2;53 2
504;2;53;2611 1
2;53;2611;318 1
53;2611;318;2681 1
2611;318;2681;50 1
11;47;507;10 1
47;507;10;0 1
507;10;0;1733 1
10;0;1733;215 1
0;1733;215;167 1
1733;215;167;1 1
215;167;1;1141 1
167;1;1141;39 1
1;1141;39;17 1
1141;39;17;259 1
39;17;259;14 1
17;259;14;0 1
259;14;0;86 1
78;15;5;225 1
15;5;225;120 1
4819;21;0;1816 1
21;0;1816;2 1
0;1816;2;5 1
53;171;0;1071 1
11;245;3;421 2
245;3;421;10 1
3;421;10;0 1
421;10;0;173 1
10;0;173;99 3
0;173;99;37 4
5;64;91;95 5
64;91;95;0 2
15;51;688;22 1
51;688;22;1561 1
63;1975;2;0 2
1975;2;0;1141 1
1141;2;0;125 2
2;0;125;2718 1
0;125;2718;4 1
125;2718;4;432 1
686;1026;22;0 2
2;0;214;3329 5
0;214;3329;1 3
214;3329;1;1009 1
3329;1;1009;2231 1
1;1009;2231;4 1
2061;812;38;22 1
812;38;22;0 1
38;22;0;463 1
22;0;463;21 1
74;171;5;137 1
695;3;0;2559 1
3;0;2559;1 1
2;113;1215;35 1
113;1215;35;132 1
1215;35;132;3 1
35;132;3;17 2
132;3;17;135 1
17;135;205;8 1
1;909;8;0 1
909;8;0;1297 1
60;17;1429;19 2
64;71;5;424 1
71;5;424;2 1
3;398;1;683 1
398;1;683;287 1
1;683;287;1 1
1;2059;566;532 1
2059;566;532;8 1
566;532;8;676 1
1;0;1197;905 2
0;1197;905;11 1
14;5;424;2 1
36;835;2418;1 1
18;3393;5;92 1
51;18;835;549 1
18;835;549;1 1
11;10;0;1574 1
10;0;1574;4 1
1574;4;0;1129 1
4;0;1129;201 1
0;1129;201;11 1
1129;201;11;3202 1
2530;2;0;1197 4
2;0;1197;125 1
0;1197;125;11 1
1197;125;11;132 1
125;11;132;961 1
11;132;961;8 1
132;961;8;0 1
0;1916;2;368 3
1916;2;368;311 2
1;254;2;113 1
0;441;2;546 1
441;2;546;1574 1
60;17;2139;20 3
17;2139;20;2611 1
2139;20;2611;479 1
20;2611;479;78 1
2611;479;78;15 1
479;78;15;39 1
15;39;17;638 1
39;17;638;120 1
173;60;70;17 1
60;70;17;3233 1
70;17;3233;2 1
17;3233;2;0 2
3233;2;0;1916 1
0;1916;2;1289 1
1916;2;1289;3 1
1;2;2556;0 1
2;2556;0;254 1
2556;0;254;222 1
0;254;222;5 1
37;130;3;1173 1
130;3;1173;0 1
3;1173;0;1695 1
1173;0;1695;1574 1
0;1695;1574;14 1
1695;1574;14;3110 1
1574;14;3110;30 1
837;39;1244;0 1
39;1244;0;1695 1
0;2059;373;43 1
2059;373;43;971 1
0;63;2667;11 1
63;2667;11;3 5
2667;11;3;669 1
11;3;669;368 1
3;669;368;14 1
3;5218;18;4 1
5218;18;4;5 1
18;4;5;1392 1
1504;4;237;14 1
2611;1960;2;3503 1
1960;2;3503;2 1
2;3503;2;0 1
28;18;108;24 1
18;108;24;17 1
108;24;17;921 1
24;17;921;3 1
0;636;2;837 3
636;2;837;2360 1
2;837;2360;0 2
35;3;17;191 2
3;17;191;8 2
17;191;8;0 1
27;1582;3;669 1
60;17;513;1619 1
17;513;1619;3 1
1;0;173;60 4
0;173;60;17 6
173;60;17;1556 1
11;629;3;0 2
53;4692;3894;0 1
680;19;5;424 1
19;5;424;2 1
3;506;1;3150 1
506;1;3150;0 1
1;3150;0;1197 1
3150;0;1197;125 1
0;1197;125;3 1
1197;125;3;17 1
0;173;72;582 2
173;72;582;38 1
72;582;38;19 1
582;38;19;124 1
1;90;2039;8 1
90;2039;8;0 1
2039;8;0;888 1
8;0;888;4 1
36;1174;18;11 1
1174;18;11;1499 1
18;11;1499;2 1
11;1499;2;1563 2
1499;2;1563;10 2
2;1563;10;40 1
1563;10;40;35 1
10;40;35;250 1
40;35;250;640 1
35;250;640;16 1
250;640;16;29 1
0;214;3329;220 1
214;3329;220;4900 1
3329;220;4900;49 1
220;4900;49;18 1
4900;49;18;1762 1
49;18;1762;0 2
36;1228;18;39 1
1228;18;39;17 1
18;39;17;2555 1
39;17;2555;631 1
17;2555;631;16 1
2555;631;16;0 1
38;0;573;3 1
0;573;3;154 1
573;3;154;339 1
3;154;339;0 1
154;339;0;291 1
339;0;291;95 1
0;291;95;1036 1
291;95;1036;2 1
18;11;249;20 1
10;0;1306;11 1
0;1306;11;313 1
1306;11;313;22 1
11;313;22;0 1
1;10;0;1141 1
10;0;1141;2 1
62;10;2;1347 1
10;2;1347;1 1
15;3;0;682 1
3;0;682;1 1
0;682;1;808 1
682;1;808;2 1
99;971;10;4 1
0;86;3323;1 1
86;3323;1;2656 1
3323;1;2656;373 1
1;2656;373;35 1
2656;373;35;881 1
373;35;881;14 1
4;0;798;2 37
72;134;3;1271 1
134;3;1271;0 1
3;1271;0;350 1
1271;0;350;47 1
0;350;47;15 1
350;47;15;3 1
15;3;826;0 2
86;2656;350;4 1
2656;350;4;81 1
350;4;81;171 1
11;867;906;14 1
867;906;14;1851 1
1483;76;17;145 1
28;40;11;587 1
40;11;587;1916 3
11;587;1916;2 3
11;571;14;0 1
571;14;0;280 2
11;182;4;0 1
182;4;0;551 1
1;0;350;11 1
0;350;11;653 1
350;11;653;681 1
11;653;681;67 1
3;421;195;0 1
60;17;1276;16 2
17;1276;16;0 3
0;755;20;201 1
820;10;0;1058 1
10;0;1058;2 1
81;171;11;584 1
171;11;584;3 1
11;584;3;1625 1
584;3;1625;0 1
0;173;2;0 1
1;0;3850;20 1
0;3850;20;368 1
3850;20;368;29 1
20;368;29;50 1
368;29;50;1281 1
633;10;4;124 1
10;4;124;2 1
4;124;2;81 1
124;2;81;1986 1
2;81;1986;0 1
81;1986;0;350 1
1986;0;350;11 1
4;820;10;100 1
820;10;100;31 1
10;100;31;985 2
100;31;985;20 2
35;2;1055;1132 1
452;60;17;899 1
60;17;899;15 1
17;899;15;3 1
15;3;0;5309 1
3;0;5309;2 1
2322;2;0;654 1
2;0;654;3721 1
0;654;3721;4 1
654;3721;4;0 1
3721;4;0;74 1
11;0;86;1329 1
0;86;1329;506 1
86;1329;506;2 1
1574;11;24;2779 1
11;24;2779;330 1
24;2779;330;3 1
2779;330;3;1612 1
330;3;1612;0 1
11;2645;142;16 1
2645;142;16;0 1
142;16;0;1815 1
11;220;1011;16 1
286;3256;3;0 1
3256;3;0;343 1
100;2042;14;0 1
1;1323;0;2371 1
1323;0;2371;1868 1
0;2371;1868;2 1
2371;1868;2;676 1
349;4;0;310 2
3;516;2584;1 1
516;2584;1;3 1
2584;1;3;910 1
1;3;910;0 2
3;910;0;1566 2
910;0;1566;2 3
703;205;0;1815 1
205;0;1815;2 1
15;294;15;0 2
201;0;1264;2 3
0;1264;2;50 2
1264;2;50;255 2
2824;15;294;15 1
294;15;0;530 1
15;0;530;21 1
0;530;21;551 1
530;21;551;305 1
21;551;305;2 1
551;305;2;0 2
339;0;1264;2 2
2;50;255;228 1
50;255;228;21 1
255;228;21;0 1
11;921;3;1612 2
921;3;1612;0 1
0;612;182;1762 1
612;182;1762;0 1
182;1762;0;530 1
1762;0;530;2 1
530;2;0;551 2
501;0;2712;2 1
182;2824;15;306 2
306;15;0;1728 1
15;0;1728;2 1
1728;2;0;310 1
2;0;310;1 1
0;310;1;530 1
11;286;393;8 9
393;8;4;1986 1
78;15;10;532 1
15;10;532;8 2
11;0;126;15 5
0;126;15;10 2
126;15;10;19 1
15;10;19;0 1
99;359;1245;0 1
11;482;16;0 1
482;16;0;682 1
1245;11;130;1 1
11;130;1;0 1
0;2734;4;0 8
38;8;825;1779 1
18;108;17;681 1
108;17;681;2779 1
17;681;2779;294 1
681;2779;294;3 1
2779;294;3;3440 1
294;3;3440;5 1
3;3440;5;330 1
39;19;53;772 1
19;53;772;679 1
53;772;679;4 1
772;679;4;5 1
679;4;5;441 1
11;1009;2716;1 1
1009;2716;1;81 1
2716;1;81;566 1
1;81;566;844 1
1;1323;0;126 1
1323;0;126;1566 1
0;126;1566;15 2
126;1566;15;100 1
1566;15;100;1325 1
15;100;1325;20 2
3;17;2;0 2
17;2;0;676 1
11;24;168;3 1
24;168;3;814 1
168;3;814;0 1
3;814;0;1916 1
814;0;1916;2 1
19;238;64;5 1
99;37;307;3 5
37;307;3;828 1
307;3;828;3 1
3;828;3;1141 1
828;3;1141;2 1
3;1141;2;0 1
28;78;171;35 1
15;35;70;100 2
35;70;100;246 1
70;100;246;3 1
100;246;3;0 1
246;3;0;208 1
0;208;2;5 7
1347;21;2;5 3
11;18;3;523 1
18;3;523;8 1
246;3;0;2651 1
11;349;326;3 1
349;326;3;901 1
326;3;901;49 3
3;901;49;0 2
901;49;0;3319 1
49;0;3319;2 1
14;61;1079;8 1
61;1079;8;50 1
78;15;1248;479 1
15;1248;479;3 1
1248;479;3;0 1
479;3;0;1013 1
3;0;1013;21 1
0;1013;21;1695 1
11;1276;0;453 1
1276;0;453;597 1
0;453;597;205 1
453;597;205;11 1
17;2;5;1011 1
1;11;748;14 2
11;748;14;5 2
748;14;5;454 1
14;5;454;2 1
0;2059;274;11 1
2059;274;11;10 1
274;11;10;2 1
11;10;2;676 1
29;35;1377;3292 1
35;1377;3292;3 1
1377;3292;3;208 1
129;17;861;16 1
17;861;16;0 1
861;16;0;427 1
0;427;2;36 2
10;50;837;1483 1
50;837;1483;35 1
51;24;2584;8 1
2924;453;11;2418 1
453;11;2418;974 1
11;2418;974;14 1
2418;974;14;0 1
974;14;0;643 1
269;744;1;336 1
21;195;587;1585 1
195;587;1585;2 1
39;4;0;126 1
0;126;213;17 1
126;213;17;234 1
213;17;234;740 1
17;234;740;14 1
234;740;14;411 1
21;1877;627;3 1
1877;627;3;100 2
627;3;100;2 3
3;100;2;2371 1
2667;11;3;975 1
11;3;975;1576 1
3;975;1576;14 1
0;1758;125;1 1
1758;125;1;50 1
1301;2026;148;71 2
2026;148;71;0 1
148;71;0;2530 1
71;0;2530;2 1
0;2530;2;0 5
2;0;1197;453 1
0;1197;453;39 1
1197;453;39;17 1
453;39;17;661 1
39;17;661;3 1
21;39;17;397 1
39;17;397;14 1
426;2;5;948 2
2;5;948;21 3
5;948;21;5 1
24;251;3;2076 1
251;3;2076;203 1
15;36;11;220 1
36;11;220;5 1
11;220;5;1291 1
39;17;681;154 1
17;681;154;2779 1
681;154;2779;306 1
154;2779;306;201 1
2779;306;201;18 1
306;201;18;3 1
201;18;3;2999 1
18;3;2999;1328 1
921;1347;72;1276 1
1347;72;1276;3 1
72;1276;3;2181 1
1276;3;2181;2 1
3;2181;2;0 2
2181;2;0;600 1
2;0;600;1129 7
0;600;1129;443 1
108;17;681;104 1
1;16;5;812 1
39;17;359;14 7
64;15;0;1129 1
15;0;1129;35 1
0;1129;35;260 2
1129;35;260;2254 2
1758;1585;2;269 1
28;49;288;21 1
35;545;1;1023 1
545;1;1023;2125 1
664;72;77;100 1
72;77;100;2 1
77;100;2;411 1
29;35;64;2 1
49;545;15;5 1
349;4;375;1 1
712;4;0;837 1
0;837;1483;2 2
837;1483;2;0 2
29;16;63;11 2
16;63;11;1011 1
63;11;1011;1 1
28;308;683;390 1
308;683;390;1 1
1;0;173;271 1
0;173;271;24 3
28;0;1197;125 1
11;461;3;2222 1
461;3;2222;0 1
0;424;215;0 1
424;215;0;305 1
215;0;305;1960 1
0;305;1960;2 1
0;1716;11;584 1
1716;11;584;32 1
11;584;32;2 1
214;3329;1;0 1
3329;1;0;109 1
36;783;18;11 3
249;388;4;778 1
388;4;778;2 1
4;778;2;0 2
823;3;72;482 1
3;72;482;3 1
72;482;3;287 1
482;3;287;14 1
3;287;14;730 1
287;14;730;4 1
14;730;4;0 1
730;4;0;775 1
35;143;42;911 1
359;14;5;1025 1
14;5;1025;2 2
1;1195;14;433 1
1195;14;433;221 1
14;433;221;2 1
125;752;683;608 1
752;683;608;1 1
1;1195;4532;1 1
0;1197;425;0 1
1197;905;11;2108 1
15;4;74;835 2
4;74;835;2 4
74;835;2;676 2
1349;2;5;424 2
2;5;424;2 2
11;251;3;1240 2
251;3;1240;0 1
3;1240;0;2645 1
1240;0;2645;1047 1
0;2645;1047;2 1
173;60;17;558 2
558;4;5;287 1
21;160;4;5 1
160;4;5;287 1
0;1574;11;2716 1
1574;11;2716;0 1
11;2716;0;177 1
1;0;372;1906 1
0;372;1906;35 1
372;1906;35;1009 1
1906;35;1009;130 1
4229;18;4;1561 1
1;2176;3;5 1
1;911;4860;39 1
911;4860;39;17 1
4860;39;17;513 1
39;17;513;8 1
14;81;630;0 1
81;630;0;2756 1
630;0;2756;2 1
72;1319;14;0 1
1319;14;0;608 1
14;0;608;1129 1
0;608;1129;3785 1
608;1129;3785;5 1
1;1032;0;682 1
1032;0;682;2 2
2;30;1423;715 1
4212;0;266;4 1
287;1026;3;509 1
1026;3;509;5 1
3;509;5;200 1
509;5;200;435 1
5;200;435;125 1
200;435;125;4 1
435;125;4;50 2
441;271;24;901 1
271;24;901;4 1
24;901;4;853 1
3;901;4;1215 1
901;4;1215;68 1
4;1215;68;593 2
1215;68;593;194 2
68;593;194;2 2
593;194;2;1068 1
194;2;1068;31 1
2;1068;31;985 1
1068;31;985;20 1
53;171;0;1364 1
171;0;1364;2 1
18;11;54;22 1
11;54;22;2880 1
54;22;2880;0 1
10;0;444;2 8
444;2;0;441 1
2221;15;234;15 1
15;234;15;10 1
234;15;10;532 1
29;18;39;1377 1
2221;71;5;2611 1
71;5;2611;318 1
5;2611;318;3 1
2611;318;3;32 1
318;3;32;2 1
15;5;351;72 1
5;351;72;961 1
351;72;961;8 1
0;1197;125;2192 1
1197;125;2192;911 1
125;2192;911;658 1
2192;911;658;62 1
911;658;62;4 1
658;62;4;74 1
62;4;74;835 1
40;11;5;313 2
19;2408;2;453 1
2408;2;453;16 1
2;453;16;53 1
453;16;53;536 1
20;0;601;682 1
601;682;2;654 1
682;2;654;3 1
2;654;3;516 1
1;19;0;1141 1
19;0;1141;2 1
0;1141;2;269 1
1141;2;269;3 1
2;269;3;1632 1
1;51;81;2125 1
126;15;100;3484 1
15;100;3484;0 1
100;3484;0;639 1
3484;0;639;2 1
0;780;16;29 2
780;16;29;0 1
11;1276;3847;205 1
1276;3847;205;169 1
3847;205;169;0 1
11;2;0;676 2
2;0;676;21 1
177;639;19;4323 1
639;60;24;17 1
60;24;17;47 1
124;171;0;173 1
171;0;173;3687 1
0;173;3687;8 1
173;3687;8;566 1
3687;8;566;2 1
236;5;299;772 4
5;299;772;2 3
299;772;2;0 2
1;1141;373;20 2
11;1778;3;17 2
1778;3;17;246 1
31;35;0;1602 5
35;0;1602;2 6
15;0;654;11 1
2;147;457;21 1
147;457;21;0 1
2;147;254;35 1
147;254;35;2616 1
21;2650;62;0 1
63;1975;11;10 1
1975;11;10;0 1
11;10;0;415 1
10;0;415;516 1
16;2704;2744;19 1
2704;2744;19;1124 1
2744;19;1124;21 1
19;1124;21;195 1
422;19;5;299 1
19;5;299;634 6
5;299;634;21 1
299;634;21;195 1
634;21;195;19 1
21;195;19;53 1
1;15;27;844 1
15;27;844;103 1
27;844;103;0 1
844;103;0;1129 1
103;0;1129;516 1
45;377;2015;2 1
377;2015;2;0 1
2015;2;0;654 2
0;654;11;307 1
654;11;307;15 1
1574;67;0;415 1
67;0;415;683 1
1;0;1129;910 1
0;1129;910;5 1
1;715;21;1378 1
39;844;103;4 1
844;103;4;5 3
103;4;5;299 4
21;39;814;4 1
1;427;4;676 1
28;18;39;112 1
18;39;112;53 1
39;112;53;1124 1
112;53;1124;3 1
2440;10;39;17 1
1300;0;1129;911 1
0;1129;911;14 1
1129;911;14;4229 1
911;14;4229;44 1
14;4229;44;4 1
4229;44;4;1561 1
1;4;0;603 2
4;216;67;29 1
216;67;29;5 1
67;29;5;908 1
29;5;908;1577 1
5;908;1577;11 1
18;11;909;22 2
11;909;22;0 3
126;1151;15;74 2
1151;15;74;835 1
15;74;835;2 1
11;162;19;18 1
162;19;18;11 1
19;18;11;54 1
18;11;54;8 1
11;54;8;5 1
54;8;5;1818 1
5;1818;3;2547 1
1818;3;2547;0 1
3;2547;0;1197 1
11;1443;393;8 1
1443;393;8;4 4
393;8;4;243 6
2;0;1483;3461 1
0;1483;3461;5 1
1483;3461;5;125 1
3461;5;125;4 3
5;125;4;3335 2
125;4;3335;0 2
4;3335;0;372 1
1;627;1877;35 1
627;1877;35;168 1
1877;35;168;4 1
35;168;4;0 1
1;11;961;8 5
11;961;8;92 1
961;8;92;411 1
173;11;326;3 4
11;326;3;2645 1
326;3;2645;1573 1
3;2645;1573;2 1
29;844;103;8 1
81;1573;0;180 1
17;145;15;760 1
11;309;4;0 1
309;4;0;1695 1
961;8;214;142 1
8;214;142;1 1
214;142;1;2969 1
142;1;2969;5 1
1;2969;5;1291 1
39;901;20;1079 1
901;20;1079;8 1
20;1079;8;837 1
78;15;373;4 1
1215;31;887;180 1
31;887;180;3901 1
887;180;3901;2 1
99;70;1340;4 1
70;1340;4;0 1
1340;4;0;415 1
4;0;415;2 1
0;415;2;1986 1
415;2;1986;31 1
2;1986;31;43 1
1986;31;43;134 1
4;0;1129;3 1
0;1129;3;17 1
1;11;2;0 1
783;18;11;182 1
18;11;182;393 2
546;5811;2468;713 1
5811;2468;713;2 1
479;39;17;0 1
2643;0;173;311 1
0;173;311;1893 1
173;311;1893;2 1
11;412;3;5852 1
412;3;5852;80 1
3;5852;80;306 1
5852;80;306;0 1
80;306;0;612 1
306;0;612;129 1
3;2076;19;0 1
2076;19;0;1349 1
1233;201;0;1197 1
368;11;182;5 1
11;182;5;1614 1
182;5;1614;32 1
5;1614;32;4 1
1614;32;4;29 1
86;1432;800;11 1
1432;800;11;0 1
182;4;2800;8 2
4;2800;8;74 2
3;0;3520;2 1
0;3520;2;297 1
3520;2;297;2 1
2;297;2;0 1
297;2;0;532 1
2;0;532;1023 1
0;532;1023;1 1
532;1023;1;0 1
1023;1;0;2147 1
1;0;2147;1564 1
0;2147;1564;2 1
2147;1564;2;25 1
244;4;5;365 1
4;5;365;2697 1
1574;2;0;1129 1
74;2877;444;214 1
1;219;131;828 1
219;131;828;3 1
131;828;3;0 1
828;3;0;1349 11
432;1564;102;24 1
1564;102;24;2061 1
24;2061;3;17 2
2061;3;17;246 3
246;3;5;1748 2
3;5;1748;297 1
5;1748;297;2 1
1748;297;2;61 1
297;2;61;32 1
2;61;32;2 1
32;2;0;1023 1
28;3;0;2147 1
3;0;2147;819 1
0;2147;819;2 1
2147;819;2;5 1
819;2;5;824 1
2;5;824;500 2
5;824;500;1899 1
824;500;1899;4 1
0;2059;1697;2 1
28;18;108;17 1
18;108;17;883 1
108;17;883;963 1
883;963;10;27 1
963;10;27;560 1
132;17;993;20 1
17;993;20;32 1
11;0;506;86 1
0;506;86;1419 1
506;86;1419;393 1
86;1419;393;8 6
393;8;4;853 2
0;1036;2;1423 1
365;547;237;3 1
547;237;3;100 1
237;3;100;2 1
3;100;2;5 3
100;2;5;2697 1
236;5;299;1028 1
5;299;1028;2 1
299;1028;2;0 1
1028;2;0;318 1
2;0;318;0 1
0;318;0;97 1
318;0;97;125 1
0;97;125;365 1
97;125;365;683 1
28;184;1371;5 1
1;25;1281;11 2
25;1281;11;1319 1
1281;11;1319;14 1
0;654;11;47 1
654;11;47;2284 1
11;47;2284;10 1
47;2284;10;50 1
2284;10;50;2037 1
10;50;2037;11 1
50;2037;11;285 1
2037;11;285;1366 1
11;285;1366;20 1
285;1366;20;1159 1
1366;20;1159;3 1
14;0;2756;2 7
0;2756;2;510 1
2756;2;510;1151 1
2;510;1151;88 1
510;1151;88;0 1
1151;88;0;274 1
0;86;1423;171 1
86;1423;171;0 1
1423;171;0;1141 1
171;0;1141;2 1
1141;2;0;321 2
2;0;321;125 2
0;321;125;598 1
321;125;598;237 1
125;598;237;47 1
598;237;47;365 1
237;47;365;10 1
365;10;0;372 1
10;0;372;1877 1
43;24;91;3 1
1;0;280;10 5
280;10;0;125 1
10;0;125;11 1
0;125;11;1197 1
125;11;1197;39 1
11;1197;39;17 1
2;121;1325;20 1
121;1325;20;5 1
1325;20;5;2620 1
20;5;2620;22 1
5;2620;22;0 1
2620;22;0;2064 1
22;0;2064;2 2
28;0;2063;11 1
0;2063;11;24 1
2063;11;24;2345 1
1141;182;1248;236 1
343;350;271;24 1
350;271;24;132 1
96;0;1230;2 1
35;220;45;62 1
220;45;62;195 1
45;62;195;5 1
62;195;5;4645 1
195;5;4645;1092 1
5;4645;1092;76 1
1219;108;17;130 2
21;74;835;2 1
74;835;2;2331 1
269;11;1276;8 1
11;1276;8;0 4
1276;8;0;1421 2
8;0;1421;21 2
500;21;8;4210 1
40;11;5;2935 1
11;5;2935;3223 1
5;2935;3223;10 1
2935;3223;10;368 1
3223;10;368;99 1
10;368;99;37 1
0;2734;39;17 4
2734;39;17;16 1
39;17;16;204 2
28;51;36;11 1
18;11;148;775 1
11;148;775;1 1
148;775;1;1810 1
775;1;1810;21 1
99;371;4;52 1
371;4;52;639 1
4;52;639;382 1
52;639;382;2 1
313;11;0;1944 1
11;0;1944;2 1
0;1944;2;2245 1
1944;2;2245;0 2
193;458;0;2535 1
458;0;2535;1324 1
0;2535;1324;2 1
2535;1324;2;0 1
1324;2;0;2584 1
134;3;1240;1063 1
3;1240;1063;20 1
1240;1063;20;0 1
1063;20;0;141 1
425;1440;0;350 1
31;11;3;112 1
11;3;112;52 1
3;112;52;74 1
112;52;74;125 1
52;74;125;4 1
74;125;4;0 1
11;151;103;3 1
151;103;3;1258 1
103;3;1258;56 1
1258;56;0;3560 1
1;3;651;0 1
99;37;2022;15 1
1;2850;359;14 1
0;453;1;2532 1
11;168;4;1888 1
29;43;5;294 1
506;4;0;3068 1
56;0;709;47 1
0;709;47;15 1
709;47;15;3 1
47;15;3;242 3
15;3;242;0 1
3;242;0;1023 1
242;0;1023;5 1
1023;35;70;800 1
35;70;800;1 1
70;800;1;764 1
800;1;764;0 1
1;764;0;1748 1
648;22;0;126 1
22;0;126;3188 1
0;126;3188;2 1
126;3188;2;318 1
3188;2;318;1 1
2;318;1;437 1
318;1;437;30 1
0;4053;2;0 1
4053;2;0;654 1
0;654;11;935 1
654;11;935;22 1
11;935;22;0 1
11;5;394;1761 1
2497;1564;35;1644 1
4;250;1884;16 1
250;1884;16;384 1
1884;16;384;1330 1
16;384;1330;217 1
384;1330;217;0 1
182;4;2168;8 1
4;2168;8;74 1
1;50;1101;4053 1
50;1101;4053;11 1
1101;4053;11;22 1
4053;11;22;0 1
2020;0;97;900 1
0;97;900;2 3
97;900;2;0 3
21;3092;3002;2061 1
3092;3002;2061;22 1
3002;2061;22;0 1
1786;506;22;0 1
1;0;110;1 1
0;110;1;1029 1
110;1;1029;910 1
1;1029;910;5 1
1029;910;5;1501 1
441;11;961;8 1
961;8;5;294 1
0;343;955;1 1
343;955;1;49 1
955;1;49;0 1
1;49;0;368 1
49;0;368;11 2
0;368;11;629 1
368;11;629;35 1
11;629;35;372 1
629;35;372;869 1
35;372;869;1209 1
372;869;1209;4 1
4;45;411;171 1
11;0;54;630 1
654;11;1393;3 1
29;712;4;64 1
168;16;0;3283 1
16;0;3283;2 4
0;3283;2;0 6
505;20;82;3 1
20;82;3;520 3
82;3;520;194 1
3;520;194;2 1
20;78;1540;15 1
28;39;229;2111 1
39;229;2111;49 1
229;2111;49;27 1
2111;49;27;35 1
11;86;245;4 6
86;245;4;0 4
28;286;712;22 1
286;712;22;0 1
